# t0 per a inc rp u1 u2 c0 c1
2.459771335695158690e+06 4.051714538967762458e+00 1.151156150054832139e+01 8.810340292962828812e+01 1.430317122704884703e-01 1.031925004373071136e-01 4.935916908035300477e-01 9.999199634082786003e-01 -5.653600460596168789e-03
2.459771335598612204e+06 4.056678617754273297e+00 1.099601665485219470e+01 8.735846270889724963e+01 1.461223376170730504e-01 -1.746745232449086471e-01 4.910390431838825842e-01 9.998551078273348880e-01 -6.132825816706982160e-03
2.459771335827040486e+06 4.061259946648234198e+00 1.150465881732051621e+01 8.781350063145910667e+01 1.459893034106857779e-01 1.583594411791092449e-01 7.486035665868726041e-02 9.997193597216342820e-01 -7.078121983004291400e-03
2.459771335725684650e+06 4.059361559942844977e+00 1.113615640462639966e+01 8.768957101835964352e+01 1.454831103149381022e-01 -2.635816412410345588e-01 8.595604045192881681e-01 1.000086050876721089e+00 -4.215828838247665314e-03
2.459771335701845586e+06 4.049429021509276083e+00 1.095033338771420262e+01 8.725076679872927343e+01 1.487409058916880633e-01 1.016642206170134399e-01 -6.458940183950756531e-02 1.000012219053876050e+00 -5.005087357949550286e-03
2.459771335595019627e+06 4.053533806019605557e+00 1.156733838042185702e+01 8.788907188885688981e+01 1.472473362347340997e-01 1.021594496987223433e-01 1.642834585027203309e-01 1.000011917879068513e+00 -3.960483101424459862e-03
2.459771335411862470e+06 4.060948657328451006e+00 1.176913042122703601e+01 8.825807255370202142e+01 1.448753171218520319e-01 -4.396217829315540726e-03 5.516290066577529405e-01 9.999707234148949020e-01 -5.761138209675306480e-03
2.459771335523009300e+06 4.045979800254548842e+00 1.125195084091478392e+01 8.782270294354601958e+01 1.449166804794868313e-01 -2.783187321184130703e-01 8.992231248263238275e-01 9.999528045113856844e-01 -4.645736239312307087e-03
2.459771335544896778e+06 4.056784988488274735e+00 1.154165771811887531e+01 8.788478996467617321e+01 1.478192532827800887e-01 2.994663276124668316e-01 -1.136842900774239773e-01 9.998637499695077757e-01 -3.868142105028926723e-03
2.459771335465296637e+06 4.054388806953220126e+00 1.109885866483672423e+01 8.736722102437356341e+01 1.482417179683787334e-01 2.173227254687906118e-01 -1.425227917064301186e-01 9.999634593868713672e-01 -5.773848405089402822e-03
2.459771336044032592e+06 4.052821265984671406e+00 1.171195924779940611e+01 8.842842428742081040e+01 1.432142668220086901e-01 -2.311923767873442781e-01 8.851059651407396922e-01 9.997943975250485060e-01 -3.991286987798197544e-03
2.459771335962327663e+06 4.049221370803402387e+00 1.166313979352648822e+01 8.804818562843293250e+01 1.470463628047594118e-01 2.612629363975805252e-01 -1.041053812717572802e-01 9.999528139898988810e-01 -5.583396575579354162e-03
2.459771335492364597e+06 4.061653534865768300e+00 1.113992057225765464e+01 8.744709756036927217e+01 1.489856561833948767e-01 5.167348652317886870e-01 -4.704721199664273490e-01 1.000054251495158253e+00 -5.118578261336536109e-03
2.459771335736505222e+06 4.049298595515001153e+00 1.128970104208642766e+01 8.770135846196868101e+01 1.456241714047534219e-01 -1.547346533680426517e-01 6.000140887556896230e-01 9.998577984445657929e-01 -5.557845021010645106e-03
2.459771335530246142e+06 4.062921807197080959e+00 1.197524955354885279e+01 8.835649885858261143e+01 1.472736639850320273e-01 2.421860997131338733e-01 -9.471312813910948147e-02 9.999940094003642033e-01 -5.013596554027640109e-03
2.459771335540062282e+06 4.060375447927829562e+00 1.067470529139764857e+01 8.708697229596552347e+01 1.473159314965248323e-01 2.050664159947823417e-01 2.400232881077088778e-02 1.000029554212170657e+00 -5.090024933846410207e-03
2.459771335288116708e+06 4.052763096550703992e+00 1.112914382555815074e+01 8.754310120010435980e+01 1.465142900376795732e-01 -4.099533833419722328e-01 8.972729518529120041e-01 9.999543290222291381e-01 -6.240162889535255837e-03
2.459771335865198635e+06 4.051382644026022994e+00 1.072865655968606013e+01 8.706679526629638133e+01 1.478587413497937930e-01 1.987249433723162206e-01 -3.681232793645006218e-02 9.998987990659694569e-01 -5.065514921959862749e-03
2.459771335327582434e+06 4.062503849230209241e+00 1.099191622175114880e+01 8.736323620133227053e+01 1.471097846510769358e-01 3.192124854084674723e-01 -2.717712178991404937e-02 1.000028954323815222e+00 -4.557723823859181032e-03
2.459771335306380410e+06 4.059593920499117381e+00 1.148473425901695855e+01 8.805082292253763399e+01 1.432107676667000451e-01 -4.377316121252700087e-02 6.169497233793963531e-01 9.999011547267120381e-01 -5.440877306154468310e-03
2.459771335714001209e+06 4.060345321012774455e+00 1.129396139602819815e+01 8.775407447409281758e+01 1.451151461419380728e-01 3.811466706250568603e-02 4.676205506761288988e-01 9.998311474518624120e-01 -6.109629718798288353e-03
2.459771335732290056e+06 4.049867817583817420e+00 1.166429123466802587e+01 8.798444227606998425e+01 1.472026170620428787e-01 1.374698185091385305e-01 1.523823363917909679e-01 1.000018347342952918e+00 -5.253632395417803802e-03
2.459771335647518281e+06 4.047383643661230046e+00 1.137234149974952935e+01 8.769545848285027034e+01 1.489458298666472558e-01 2.325790179085207021e-01 -1.387118863458806362e-01 9.999370851811664185e-01 -4.921467141093353696e-03
2.459771335738775320e+06 4.050378738009775326e+00 1.107544100581087854e+01 8.753908394757151257e+01 1.457957113111616465e-01 -3.040028042280593090e-01 7.991098912347094352e-01 9.998738292279910622e-01 -5.423186830272801878e-03
2.459771335910254158e+06 4.046287052265387985e+00 1.107827711831778750e+01 8.751180112477470630e+01 1.452580870662248391e-01 -8.870495203480077695e-02 4.702819366771457954e-01 9.997515732228213770e-01 -5.299700769747715291e-03
2.459771335758346133e+06 4.063353281353133006e+00 1.130058088122527771e+01 8.786787868178309679e+01 1.449378790144004725e-01 1.050770453996221487e-01 4.363364492908786696e-01 9.999475177104553136e-01 -6.049176086534944000e-03
2.459771335420878604e+06 4.062278651345176073e+00 1.152273352958760100e+01 8.782325367025634932e+01 1.472627147736302322e-01 9.899159308129379387e-02 1.805478257455634949e-01 9.999451325876475005e-01 -5.198945537375985679e-03
2.459771335668842774e+06 4.059920962336391881e+00 1.108769242930441301e+01 8.753359525359988424e+01 1.453698192865548466e-01 3.918913209636437633e-02 3.663494955011045162e-01 9.998251217338783858e-01 -4.249312116484845955e-03
2.459771335240808781e+06 4.056371059733732132e+00 1.147847390441000925e+01 8.800543743652779938e+01 1.453595970366174384e-01 5.516084717737476661e-02 4.777805283802478153e-01 9.999391419116119284e-01 -6.145867803594736063e-03
2.459771335767083801e+06 4.064368408419116285e+00 1.130353099729708966e+01 8.765699639463976212e+01 1.462086687894920134e-01 3.169473607744044408e-01 -1.023111143452193339e-02 9.998485371358508678e-01 -5.809390723760176137e-03
2.459771335871369112e+06 4.059550451843122687e+00 1.129849201162856076e+01 8.770732142299087286e+01 1.451340559119651541e-01 -2.852508447435006533e-01 8.255505324428086267e-01 9.999063197234522304e-01 -5.370707757829295582e-03
2.459771335176678840e+06 4.062867347286409192e+00 1.105028721507385114e+01 8.737472096230052898e+01 1.469527996826097693e-01 2.276638029951201514e-01 1.171138673369118144e-02 9.999057288138776256e-01 -6.142926080729044051e-03
2.459771335486359894e+06 4.046481763800379383e+00 1.145807712942198009e+01 8.775157078816087619e+01 1.477989076011951841e-01 3.238787496433997992e-01 -2.288297369904300771e-01 9.999372651579638838e-01 -5.329344978090603049e-03
2.459771335682438686e+06 4.058310871208136383e+00 1.184256843097904799e+01 8.816413771301618851e+01 1.457933103430661681e-01 2.814219479233489030e-01 -3.061966617199418650e-02 9.998480552553400402e-01 -4.611326025637222173e-03
2.459771335753149819e+06 4.057507745439434821e+00 1.168659588265315996e+01 8.825729717093558691e+01 1.441258144075703018e-01 -2.359653467217227019e-01 8.831568173297157376e-01 9.999385390933027695e-01 -4.270896096768600665e-03
2.459771335551700555e+06 4.064016064068685097e+00 1.144097991922724411e+01 8.772431383742949151e+01 1.475984120867683824e-01 3.312194140691991917e-01 -1.946730615662985997e-01 9.999890695892055259e-01 -6.607193034842118694e-03
2.459771335984968115e+06 4.046989592421589066e+00 1.060389858526616536e+01 8.694723664380464356e+01 1.476595436065733791e-01 -1.064831044356006062e-01 2.135223893378008775e-01 9.998753564492314228e-01 -5.922469682455711384e-03
2.459771335836740211e+06 4.061667884012787333e+00 1.163312337612769554e+01 8.799593279658562039e+01 1.467538664394828773e-01 1.540822676626870669e-01 6.994235622544664466e-02 1.000082391053887632e+00 -3.952519661458252578e-03
2.459771335338082630e+06 4.059518731519647261e+00 1.109805661277116329e+01 8.749282746586651172e+01 1.475364297184255102e-01 1.265750787242826414e-01 9.836155094239096286e-02 1.000041277693866526e+00 -5.442407209933053380e-03
2.459771335684575140e+06 4.062946141063535244e+00 1.121749581729792311e+01 8.768046135689428411e+01 1.457283821583143513e-01 6.778593128294559123e-02 3.365889528143342080e-01 9.999220386389325865e-01 -4.343683580142623270e-03
2.459771335586343426e+06 4.054245896885193545e+00 1.151020278571917466e+01 8.787204680330130202e+01 1.463292425687320597e-01 6.811927574471107749e-02 1.903035930736937664e-01 9.998937694466950576e-01 -5.855679697282175494e-03
2.459771335409595631e+06 4.048280331816588529e+00 1.088726416571642908e+01 8.735146368854559285e+01 1.456189013855279379e-01 -4.664782801766890197e-01 9.848017428462688683e-01 1.000008745223743389e+00 -5.329332748137050567e-03
2.459771335804621689e+06 4.051815728013158591e+00 1.127688611811455210e+01 8.776894500287967560e+01 1.450873329510294074e-01 -2.203530213217326228e-01 7.702179177853839542e-01 9.999709897905831868e-01 -4.194860383944017113e-03
2.459771335646347608e+06 4.045613223269904246e+00 1.094264034383086504e+01 8.728059314048121564e+01 1.479033458607025009e-01 2.343923325477145214e-01 -1.121753491328104646e-01 9.998446425956729611e-01 -6.251389201317080618e-03
2.459771335866298061e+06 4.045387773464191206e+00 1.121434067561196102e+01 8.742630649854014280e+01 1.495591053369692280e-01 8.334281105137050227e-01 -9.759391443927574183e-01 9.997020537395527873e-01 -5.010962297849583420e-03
2.459771335515270941e+06 4.047061720118971806e+00 1.116738170933803964e+01 8.747376848240128311e+01 1.484399974024773750e-01 1.467535939912120169e-01 7.968350848818350762e-02 1.000037246800990598e+00 -5.908151921026662430e-03
2.459771335601801984e+06 4.061191660203128606e+00 1.108734028724173015e+01 8.739161638164917179e+01 1.481195763094749207e-01 1.753041353370558553e-01 5.841323193071545905e-02 9.999447097386449101e-01 -5.060584389172780723e-03
2.459771335524977185e+06 4.053637665293803316e+00 1.173431003729931987e+01 8.831027521585147610e+01 1.440642842654098754e-01 -2.698552982576525872e-01 8.850820942980627271e-01 9.999807334359679389e-01 -4.831638165810554601e-03
2.459771335548718460e+06 4.058748985872554726e+00 1.148943866592169627e+01 8.799241328715298494e+01 1.444623031506381550e-01 -1.252946425809373376e-01 6.747364572235660107e-01 9.999417082494521658e-01 -4.572054145980702228e-03
2.459771335645134561e+06 4.057758649786211258e+00 1.160461569365838486e+01 8.775865028442157723e+01 1.487690250061994568e-01 1.747221029407321491e-01 -1.685232886397716179e-01 9.998563903028786504e-01 -4.363832103998040862e-03
2.459771335590453353e+06 4.046696594864963359e+00 1.168508741709267262e+01 8.827858844582601705e+01 1.426549421978607068e-01 9.661032167380456670e-02 5.063005736835203274e-01 9.999313413728303512e-01 -5.000650362697120314e-03
2.459771335823408328e+06 4.064603796306608174e+00 1.094340283587518847e+01 8.728983553182246169e+01 1.454799278506828941e-01 -1.976737518493736079e-01 4.891923871929884093e-01 9.998462234862931508e-01 -4.607808130603087068e-03
2.459771335957231466e+06 4.059344725331645698e+00 1.163804319214887251e+01 8.806749103673837453e+01 1.444895048843898300e-01 -3.508725899460812814e-02 4.604381009863682261e-01 9.997601057869007768e-01 -6.522410027705824800e-03
2.459771335836933460e+06 4.056673117095460412e+00 1.123930835815750306e+01 8.767838110837831778e+01 1.469470248683506231e-01 -1.096198757778737432e-01 5.563694029493948534e-01 1.000081621581775826e+00 -4.520683989955907346e-03
2.459771335597143508e+06 4.054628278348335613e+00 1.122143758909852096e+01 8.759115133017635912e+01 1.477040787642590614e-01 1.307131036050329653e-02 2.144751443604970831e-01 1.000081919713237344e+00 -4.392577323272143369e-03
2.459771335375009570e+06 4.047285227058182500e+00 1.173783727618284445e+01 8.811693957471898386e+01 1.459774932133361680e-01 -1.021396266621575760e-01 5.415870949943071277e-01 9.999847315072047937e-01 -3.411448867310074538e-03
2.459771335553535726e+06 4.051119313377200548e+00 1.131065135188922888e+01 8.768704542001337643e+01 1.465845428825345853e-01 -2.425372127738544270e-01 6.636731631943744159e-01 9.999265284597996795e-01 -5.850036394646688891e-03
2.459771335611185525e+06 4.046084982002096098e+00 1.133262126778651435e+01 8.795535340634843635e+01 1.443512370720091142e-01 -1.706728928962270020e-01 8.281756883293571736e-01 9.999689223257307580e-01 -3.873712245618988331e-03
2.459771335676248651e+06 4.053283970193398034e+00 1.119005914137993862e+01 8.746433378589546237e+01 1.489362134527628112e-01 3.325471781192742560e-01 -2.559231144541755931e-01 9.998361582545545190e-01 -2.584428951586505933e-03
2.459771335671613459e+06 4.058470759644822401e+00 1.135655314321338061e+01 8.764860306786717103e+01 1.469098539326066100e-01 3.004026243730706369e-01 -1.696599210458873408e-01 9.998525506210136360e-01 -5.679075342212628469e-03
2.459771335864184890e+06 4.051987620076812568e+00 1.172122929594733343e+01 8.832059738539734894e+01 1.440749605148031742e-01 -1.039521025543315991e-01 6.223221033415190506e-01 9.997733087781809358e-01 -4.663087891804345436e-03
2.459771335844417103e+06 4.050237049260085875e+00 1.169596024212285634e+01 8.803895069676336504e+01 1.474050415872412700e-01 2.797125196047053897e-01 -1.456764648712880472e-01 9.999597936867142822e-01 -5.095894081309190402e-03
2.459771335464794189e+06 4.059604694518888834e+00 1.116675409032842126e+01 8.747745787210863000e+01 1.494087541940549990e-01 5.621129070141207551e-01 -5.568169223932037948e-01 1.000077789824955987e+00 -5.157565685040350206e-03
2.459771335810832214e+06 4.047365473041343975e+00 1.120860594027892354e+01 8.761884676436999086e+01 1.456168271566302963e-01 -1.908793059790100388e-01 6.424824371334422191e-01 9.998174969220590125e-01 -6.180882535459394228e-03
2.459771335595274344e+06 4.062857148198468771e+00 1.166005190131373226e+01 8.812215133132529843e+01 1.464797570570261498e-01 1.294930556664195542e-01 1.866125246144653693e-01 1.000011022327748522e+00 -5.393805271368882874e-03
2.459771335620352998e+06 4.057585016452992299e+00 1.090596276195032388e+01 8.755414881437734209e+01 1.438240004067453393e-01 -3.984192919459722537e-02 5.844554130773933487e-01 1.000012568204563079e+00 -4.445516072875552865e-03
2.459771335414656438e+06 4.049077914294179514e+00 1.113435474313883766e+01 8.758242561512230395e+01 1.461884204562290124e-01 -3.911230116688628189e-01 8.846417801349838461e-01 9.999420099578312238e-01 -5.890145062830855378e-03
2.459771335964691360e+06 4.051961942800889283e+00 1.084077479650074949e+01 8.716116606274265166e+01 1.480795741612088157e-01 2.867293184284891439e-01 -1.910612450303912913e-01 9.998961280247916639e-01 -4.948592972571647271e-03
2.459771335204628762e+06 4.059559528049658361e+00 1.137378350738474353e+01 8.765530217950735903e+01 1.482233414815936345e-01 5.636828947805929690e-01 -4.668742113064810462e-01 1.000049016716921590e+00 -5.860256925346089135e-03
2.459771335281241685e+06 4.061581024287691299e+00 1.149425259334616278e+01 8.802242464781845399e+01 1.431958224880023889e-01 1.380709928020669996e-01 3.571433342194182958e-01 9.998384678225553657e-01 -6.179728684805495947e-03
2.459771335824802984e+06 4.059492040816498282e+00 1.122403318381802073e+01 8.776611072499109412e+01 1.451655461307035933e-01 -2.614839975422558749e-01 9.030705508011520610e-01 9.999538519405193338e-01 -5.449248608720590713e-03
2.459771335816723760e+06 4.055304360555275878e+00 1.174666348238581293e+01 8.800180271630237883e+01 1.481230466985175576e-01 3.693518545407246112e-01 -2.275346704297895317e-01 1.000056186928949264e+00 -5.740922397480542269e-03
2.459771335603102576e+06 4.048997734102267820e+00 1.087283410074197043e+01 8.705456190712382636e+01 1.512402285049865291e-01 5.754040342739785707e-01 -7.244396662482058824e-01 9.999961762638682750e-01 -5.225664165643325101e-03
2.459771335665259976e+06 4.046432843885504838e+00 1.112211490844515538e+01 8.756301515518333645e+01 1.467758206226515150e-01 -3.204927093984620279e-01 7.830040936343761748e-01 9.999003327061345425e-01 -5.340988443846738515e-03
2.459771335859868675e+06 4.048492699564338437e+00 1.118705437047564644e+01 8.758771414106148256e+01 1.457502602109849166e-01 -4.138095623004570123e-02 3.692534604812175436e-01 9.997769034546754030e-01 -5.182731559960434241e-03
2.459771335776642896e+06 4.058307172736720148e+00 1.122492650485216181e+01 8.766811700561693499e+01 1.465425355184357403e-01 1.999909548267034265e-01 1.526232733194194946e-01 9.999633880383572704e-01 -6.051468714182928026e-03
2.459771335516635329e+06 4.060302382888038686e+00 1.158429598539954419e+01 8.790944708994904033e+01 1.469124351079568180e-01 3.708416159946759799e-02 2.862079400370828308e-01 9.999314113601757148e-01 -5.098638002666395705e-03
2.459771335547280032e+06 4.058598472337961560e+00 1.122682729556138170e+01 8.766309598466735054e+01 1.456406700688891165e-01 1.514337732660809843e-01 2.528013246436255357e-01 9.998541348942335816e-01 -4.222017186354539223e-03
2.459771335463477764e+06 4.060442750111217691e+00 1.133320988154767406e+01 8.784649525159134953e+01 1.446390829705885561e-01 -1.345143960054461796e-01 6.367587334556246148e-01 9.998761179319016756e-01 -5.516252947824992238e-03
2.459771336000294890e+06 4.062148762193531049e+00 1.117470924916456987e+01 8.750244679126279834e+01 1.462413738173846123e-01 1.013481278449766820e-01 2.454554227177597747e-01 9.997472160081087855e-01 -5.787136241902033143e-03
2.459771335846581962e+06 4.064324078504067295e+00 1.131533983442622215e+01 8.765102573577635781e+01 1.453408643354373864e-01 -2.801038867528431453e-01 7.934555661475554134e-01 9.999263591884406388e-01 -5.488642120246039861e-03
2.459771335236624815e+06 4.063755078970791246e+00 1.130098022643663569e+01 8.751056388471506864e+01 1.482621757630341874e-01 4.629555963930703788e-01 -4.615963292372423643e-01 9.998452209360031429e-01 -5.612930750124341464e-03
2.459771335363311693e+06 4.047885922529714797e+00 1.143381667266626067e+01 8.776007976666529942e+01 1.476932773832132506e-01 3.074538094525303134e-01 -1.800419977297996743e-01 1.000015624651515278e+00 -5.200259956473920510e-03
2.459771335714683402e+06 4.062119193988478649e+00 1.147048509548245221e+01 8.773332014032726534e+01 1.464424412310679491e-01 5.584578501586041632e-01 -4.337902679738832035e-01 9.998044034955184678e-01 -4.929825741500716389e-03
2.459771335876853205e+06 4.061183267585936285e+00 1.176714449072499491e+01 8.832724757754810696e+01 1.446222771262853646e-01 3.204504941836069931e-02 5.177918160403672809e-01 9.999545533184341917e-01 -3.496198885195885182e-03
2.459771335587145761e+06 4.061393299205202645e+00 1.132972840358271149e+01 8.764024928421629568e+01 1.472743064873502927e-01 2.509783369249098950e-01 -8.810889781566449974e-02 9.999639915632814180e-01 -6.468051406496687708e-03
2.459771335879923776e+06 4.046991579595992761e+00 1.058881426746296306e+01 8.692289358603505889e+01 1.479121293952618266e-01 -9.092299750550597581e-02 1.922791713140196701e-01 9.998973667931303488e-01 -6.027623631345613991e-03
2.459771335857316386e+06 4.063270721406166963e+00 1.169999842113315580e+01 8.806973358845613120e+01 1.465938060701017231e-01 2.051966120937904758e-01 1.483064420526247762e-02 1.000069064254383688e+00 -3.902372428533758698e-03
2.459771335295206401e+06 4.057767460908674906e+00 1.092027943663112488e+01 8.725455337343569795e+01 1.484974518986319492e-01 2.456095752321284520e-01 -1.393329045036721392e-01 9.999949017659289785e-01 -5.901598276434551552e-03
2.459771335637414828e+06 4.061879644874766271e+00 1.119862688814227702e+01 8.763173430475202963e+01 1.461639459975291322e-01 7.155912249658237523e-02 2.834871006670311999e-01 9.999501707437266074e-01 -4.537892635175283865e-03
2.459771335381448735e+06 4.049355131551007680e+00 1.139215928745202255e+01 8.760619454270143081e+01 1.490274498562673411e-01 3.133467814665411577e-01 -3.575339201912798859e-01 9.999598708308601314e-01 -6.452497203189582094e-03
2.459771335419863462e+06 4.051222045971442753e+00 1.114775362631564093e+01 8.759681327964419495e+01 1.457254741192003933e-01 -2.102527326396094742e-01 6.745681147289042112e-01 9.999731882195848076e-01 -5.436404044051541644e-03
2.459771335880056489e+06 4.053543842758055682e+00 1.131302993429376436e+01 8.786244989270130645e+01 1.441496171267414306e-01 -3.198142984101163822e-01 9.649299036316201228e-01 9.999695604953698913e-01 -3.537435028730674755e-03
2.459771335471067112e+06 4.050969345307766645e+00 1.096477210487612375e+01 8.729595501304031302e+01 1.477166473831192095e-01 2.145631450352738778e-01 -7.035706731412247339e-02 9.999637833739589698e-01 -7.246188912248615818e-03
2.459771335852342658e+06 4.047422007020653467e+00 1.119596399796664699e+01 8.742456863804163447e+01 1.491728853880525951e-01 6.804372269534755269e-01 -7.698564876995110939e-01 9.997320057088164846e-01 -5.000281493615842295e-03
2.459771335713269655e+06 4.045852010987585068e+00 1.091758569296483472e+01 8.723466110185819389e+01 1.485139639207470608e-01 1.627171334157480609e-01 5.575144981025403901e-03 9.999971357763000057e-01 -5.677550072112374190e-03
2.459771335607966408e+06 4.064611230325665403e+00 1.103859150830563429e+01 8.732386361693511390e+01 1.480959401338018955e-01 5.526117295292187759e-02 2.593588778949920126e-01 9.999362014342927374e-01 -4.967325805823776495e-03
2.459771335437081289e+06 4.048321357729205872e+00 1.166613684478201129e+01 8.824208117678259100e+01 1.448707588268813573e-01 -3.287685217277876992e-01 9.021283413345791979e-01 1.000033973939459697e+00 -5.544371808784332237e-03
2.459771335734809283e+06 4.062751222957473374e+00 1.179279140579824414e+01 8.835578530356258398e+01 1.431902622717084184e-01 -1.296575861051327272e-01 7.862152030217330889e-01 9.999078464731958604e-01 -3.835193105719979841e-03
2.459771335690712556e+06 4.058851022680892484e+00 1.158218029592666554e+01 8.774399799727711979e+01 1.487017970388305743e-01 2.620134527723081419e-01 -2.836189275898044482e-01 9.998756006839271127e-01 -4.559087498143045772e-03
2.459771335603277199e+06 4.050728520092810037e+00 1.144892121837092702e+01 8.788067208050543400e+01 1.453917419916660181e-01 2.362957580796927193e-01 1.099535580636997745e-01 9.998736016037017560e-01 -4.701048133574700118e-03
2.459771335824874230e+06 4.060083149575643091e+00 1.076415439856851641e+01 8.714954092276809661e+01 1.461123852665356104e-01 -4.526346146866979114e-01 7.693892958088128786e-01 9.998928939023422613e-01 -5.328421901156481753e-03
2.459771335736118723e+06 4.055586360691931347e+00 1.146310397701768657e+01 8.782653828975115573e+01 1.457348593099182243e-01 2.129357453506090236e-01 6.507518303553228023e-03 9.997904508082180453e-01 -5.537236262974582282e-03
2.459771335989257786e+06 4.049688952731708369e+00 1.139176205389651741e+01 8.786214931377942605e+01 1.458001509286027675e-01 -2.171736815005028964e-01 6.785084823068872062e-01 9.999996539919333571e-01 -4.422669141815129684e-03
2.459771335536849219e+06 4.055677549232443724e+00 1.109890774937502300e+01 8.745818807964215580e+01 1.478563219266567919e-01 5.223499348616639226e-02 1.371216847663243033e-01 1.000119024277676516e+00 -4.381962420353373300e-03
2.459771335551291239e+06 4.050209531710780908e+00 1.154428840596106376e+01 8.793639969103762155e+01 1.459636894127620266e-01 -1.460886036179172287e-01 5.843978291406887182e-01 9.999617435246486163e-01 -4.377161012576986400e-03
2.459771335446576588e+06 4.057310109495827710e+00 1.122300743732019335e+01 8.744379330237606496e+01 1.480737642527118758e-01 1.524875765031421526e-01 -3.613292022343478349e-02 9.998649900412278635e-01 -6.027640704855985118e-03
2.459771335655394942e+06 4.046048224108874436e+00 1.156102959797872742e+01 8.814365983628394474e+01 1.445619841310530895e-01 -8.968971509353218519e-02 6.737508325897967332e-01 9.999559609907159308e-01 -4.164205020730130102e-03
2.459771335369257256e+06 4.054377337159290384e+00 1.105106595358473065e+01 8.726577622343695850e+01 1.495326183610355686e-01 4.138774538915686030e-01 -3.984999876844259603e-01 9.998352395115001068e-01 -3.143090386494405784e-03
2.459771335678386968e+06 4.064988997680006655e+00 1.110199423922051309e+01 8.741189845769389422e+01 1.465661411637860512e-01 3.206406104283358593e-01 -1.397982601719068019e-01 9.998467675697716439e-01 -5.027841510523251185e-03
2.459771335794159211e+06 4.053227170851044114e+00 1.163189915946619557e+01 8.818094271981202326e+01 1.447427852161764505e-01 -1.091577280723763504e-03 4.594590028899637191e-01 9.998358143778770524e-01 -4.457544029117199887e-03
2.459771336001671851e+06 4.047127876117658118e+00 1.197206865458272063e+01 8.830876046670626067e+01 1.469942718855831998e-01 3.531776121046623640e-01 -2.408692029975591786e-01 9.998935316596316847e-01 -5.402996789044363021e-03
2.459771335556391161e+06 4.048280765788038416e+00 1.104197699918043973e+01 8.744986384390786327e+01 1.475352894139436710e-01 1.642063552220910383e-01 5.014332217431383132e-02 9.998903535173797597e-01 -5.310883528257949286e-03
2.459771335802157875e+06 4.046820040426589493e+00 1.119915958595483652e+01 8.759448421417566522e+01 1.457767996601947169e-01 -1.748188297829528226e-01 6.049278167103302462e-01 9.998027203999029222e-01 -6.455157381520687000e-03
2.459771335579458158e+06 4.060152835894684564e+00 1.171581641149063380e+01 8.817093798886384093e+01 1.463679315793578184e-01 1.066292569199655954e-01 2.381099553524047008e-01 1.000008678242412019e+00 -5.373073142551681308e-03
2.459771335366280749e+06 4.056731445409413439e+00 1.103729242517074027e+01 8.740388668346808743e+01 1.461971133247587373e-01 1.856110509705289346e-01 6.829676441384424646e-02 9.998916721970592114e-01 -4.519682907528830423e-03
2.459771335345413070e+06 4.047233970219934918e+00 1.113897539362911893e+01 8.758593828626307243e+01 1.460957030881535890e-01 -3.871169484913812298e-01 8.488375567852475267e-01 9.999204346708840951e-01 -6.144902135275672438e-03
2.459771336011677980e+06 4.049888258580802258e+00 1.078009234237105396e+01 8.714908226330220486e+01 1.476166872456207146e-01 1.038529348175529637e-01 9.386535768144782521e-02 9.999071542396611445e-01 -4.622775120673564865e-03
2.459771335452315398e+06 4.053033759038613404e+00 1.148017299888439524e+01 8.795119194104779581e+01 1.461707251297403587e-01 2.473387728960200760e-01 1.154371685406819781e-01 1.000014912312962911e+00 -5.075749069185123835e-03
2.459771335482966620e+06 4.060625870858870279e+00 1.147022055307421518e+01 8.803533642730246811e+01 1.435198451951098797e-01 -1.243580459566893115e-01 7.289211748791806222e-01 9.999140165643956024e-01 -5.504030123146955340e-03
2.459771335820263717e+06 4.058144190451874245e+00 1.128925980237267979e+01 8.771544088419521756e+01 1.461383475932936937e-01 -1.332599742977768342e-01 5.826237098671660508e-01 9.999153649844626512e-01 -5.152697190290973436e-03
2.459771335570864845e+06 4.063142181455167368e+00 1.116244774948142648e+01 8.752258269993056672e+01 1.471761092906869184e-01 3.758316299382030712e-03 4.134545800265648774e-01 1.000057318291513342e+00 -5.001253566418478735e-03
2.459771335826202296e+06 4.049995199262283130e+00 1.078412115795275028e+01 8.714284957108088747e+01 1.494734273981956907e-01 5.330987096096986289e-01 -4.834540803541127474e-01 9.999946397691964473e-01 -5.704597563904743700e-03
2.459771335639495868e+06 4.055847979621193033e+00 1.129370107480399632e+01 8.778964110936271936e+01 1.465002879239133415e-01 -1.609024089611031105e-01 6.528137407344624110e-01 9.999880776196231613e-01 -3.724684210520441598e-03
2.459771335819027387e+06 4.049830847795987232e+00 1.127647963025978228e+01 8.763604360730124654e+01 1.459258796994658824e-01 3.962938043382960296e-02 2.141465017467137633e-01 9.997464003766958207e-01 -5.239881926232990532e-03
2.459771335857925005e+06 4.060656127620201339e+00 1.090300667530137169e+01 8.725338999245546745e+01 1.480759858515048322e-01 2.345479801433020817e-01 -1.997446782737488657e-02 1.000032078553795944e+00 -5.911532327497669333e-03
2.459771335400289856e+06 4.064440816830031444e+00 1.159259946608755953e+01 8.785382451391623704e+01 1.478024787789485595e-01 -6.099350051091745328e-03 2.519414648779900734e-01 9.999057375710399542e-01 -5.162493016007582182e-03
