# t0 per a inc rp u1 u2 c0 c1
2.459771336036466993e+06 4.045047205186619976e+00 1.119537350622931982e+01 8.753934680046094741e+01 1.486582060594187349e-01 1.104430027598704150e-01 1.120023036316485920e-01 1.000081792096468414e+00 -4.163543726738713931e-03
2.459771335645179730e+06 4.048231810457539659e+00 1.168072422376166308e+01 8.826417543236377128e+01 1.445069173788171568e-01 1.120350056598277133e-01 3.289117598551717925e-01 1.000148289878776797e+00 -4.456170006192367548e-03
2.459771335724342149e+06 4.054734729805374194e+00 1.175047353480789170e+01 8.810696847534865128e+01 1.458922818514374053e-01 -5.481793934774067956e-02 4.569549781247152498e-01 9.998422191943412418e-01 -4.942218984050246629e-03
2.459771335443742108e+06 4.054595388944389533e+00 1.137042453467563163e+01 8.793202726025614879e+01 1.446347235089682493e-01 -2.040726760098954817e-01 7.535240259729912848e-01 9.999266952116856455e-01 -5.998460886380697736e-03
2.459771335605763365e+06 4.062283265290678180e+00 1.172000178482753086e+01 8.806674641141334803e+01 1.469624636583230781e-01 1.756127602236618734e-01 1.140517660967055313e-02 1.000006324773426547e+00 -4.659433221687022189e-03
2.459771335475899279e+06 4.060036881260175257e+00 1.104508403530716620e+01 8.734410968264913322e+01 1.501809631797187128e-01 5.802573360930060042e-01 -6.415355972934363438e-01 1.000071572669454456e+00 -5.442233147489930305e-03
2.459771335774141364e+06 4.058404758277523783e+00 1.155411026425985987e+01 8.805967942492956979e+01 1.430517572304736418e-01 -2.728121770691697701e-01 8.338482913361109361e-01 9.998664037299127560e-01 -4.706853182902257134e-03
2.459771335590597708e+06 4.053569767122943368e+00 1.103146532305592054e+01 8.764619575137514573e+01 1.453792182877128858e-01 -2.367613665962894354e-01 8.083919370705067164e-01 1.000158893905889412e+00 -4.798264814601543339e-03
2.459771336130804848e+06 4.049626217561884900e+00 1.196328280169278457e+01 8.827476456793752391e+01 1.483299434484436352e-01 2.694243995611756981e-01 -1.903011784125818728e-01 9.999631180725950808e-01 -4.259024240216279303e-03
2.459771336048220284e+06 4.046087604414243977e+00 1.178514358143106477e+01 8.804052020322608030e+01 1.480605669046517470e-01 7.916601897097913509e-02 9.003940190489921613e-02 9.999323341544184007e-01 -5.913990944691518634e-03
2.459771335432119668e+06 4.049242674775379136e+00 1.148034947202326350e+01 8.787770927088001827e+01 1.469799174225452643e-01 2.358222906430689214e-01 -1.846937054557418190e-02 9.999991354470542104e-01 -4.325554349828937203e-03
2.459771335885355249e+06 4.057411744533397702e+00 1.152012592708540417e+01 8.799832051266750454e+01 1.441830037348527382e-01 -1.974245878688424272e-01 7.451350709155211138e-01 9.998636521969176405e-01 -5.729231374390859888e-03
2.459771335567593575e+06 4.050889640803595704e+00 1.157334851297276757e+01 8.817086975828387096e+01 1.453227993422444297e-01 -5.058395503724369413e-02 6.032074169304654232e-01 1.000210465810807081e+00 -4.801782732932783140e-03
2.459771335704744328e+06 4.056476454449737368e+00 1.147884575584779832e+01 8.781581186070270917e+01 1.478734392618958060e-01 1.753307558070755778e-01 7.251084902049131919e-02 9.998561105746306410e-01 -5.087325833686637266e-03
2.459771335607426241e+06 4.049005876725958686e+00 1.123875523377415853e+01 8.764762255002459312e+01 1.456342472618383510e-01 -5.904595496027470469e-02 5.023042279546287014e-01 1.000002770549850872e+00 -6.718065453329319023e-03
2.459771335535915568e+06 4.055803400763730693e+00 1.108045005221127255e+01 8.736039200012747585e+01 1.490045528481322989e-01 3.946298032734185113e-01 -3.315675951112508901e-01 9.999496202989160976e-01 -4.981957683763926954e-03
2.459771335725161247e+06 4.047371449069439464e+00 1.167317950880907418e+01 8.829948781894083254e+01 1.430848911142694746e-01 7.123003310807851651e-02 5.173727359948031568e-01 9.998169792446119919e-01 -5.111527041335694674e-03
2.459771335482558236e+06 4.054249878957852715e+00 1.101269448783271798e+01 8.748995253297009356e+01 1.458089021071082569e-01 -5.813330022049212342e-02 4.876091539789365603e-01 9.998591298800986182e-01 -5.785012996015445434e-03
2.459771335387847386e+06 4.053948888146590157e+00 1.168599895119514542e+01 8.804468544709743583e+01 1.457811950397926715e-01 1.053887606389098536e-01 1.488532089722837404e-01 9.999584192069456146e-01 -4.819539374119372055e-03
2.459771335681565572e+06 4.045411816133245964e+00 1.120083361500500807e+01 8.741834398021151742e+01 1.506052125334702285e-01 4.880338942850989681e-01 -6.161384089324444258e-01 9.998891606713908864e-01 -5.252451485554556626e-03
2.459771335383861791e+06 4.064118912758546642e+00 1.167729425313939196e+01 8.800976318571959212e+01 1.457798352221428562e-01 1.419653451208280348e-01 1.616969869413278360e-01 9.997914840136830072e-01 -4.747368712582800132e-03
2.459771336239044089e+06 4.061443769666587045e+00 1.120140398638420187e+01 8.753021435313405618e+01 1.467376932368891773e-01 -5.191497331222311162e-02 3.487722914705108646e-01 9.998184129450875535e-01 -3.976205207057269785e-03
2.459771335821108427e+06 4.062831277264361773e+00 1.095175188185394966e+01 8.730402752979615855e+01 1.475500629012604648e-01 2.552160775289792349e-01 1.060193190367919591e-02 9.998399392233940919e-01 -4.836423364653151709e-03
2.459771335789070930e+06 4.045193971243645770e+00 1.124860176630537012e+01 8.753395630211693401e+01 1.477295257382622018e-01 -1.494754238400151924e-02 2.507961702684166072e-01 9.999529363250359015e-01 -3.445356910609819866e-03
2.459771335909439716e+06 4.050246264565795506e+00 1.114444467965261509e+01 8.760708369274655638e+01 1.457830575220523117e-01 -1.161770283540757287e-01 5.328108624748656430e-01 9.998853376623429989e-01 -4.871482974276157910e-03
2.459771335895501077e+06 4.049272710177739931e+00 1.073738152828081382e+01 8.725071715010273010e+01 1.457350012272705941e-01 -2.485159320064679045e-01 7.046215531595325654e-01 9.999379879596911325e-01 -4.706060923322378381e-03
2.459771335758128203e+06 4.052956914771535857e+00 1.082747844824167061e+01 8.709015639819550358e+01 1.494021994817315568e-01 4.621114098038962559e-01 -4.516570830743321663e-01 9.998839523747937719e-01 -5.094889983049397109e-03
2.459771335555521771e+06 4.048688024101228855e+00 1.175265856087339955e+01 8.815365562632675278e+01 1.460854043380794276e-01 4.437273319272944105e-01 -2.075627201436354152e-01 9.999498058544760148e-01 -4.937826050535135299e-03
2.459771335468339734e+06 4.048773663111719934e+00 1.103833684466379594e+01 8.733322423456370132e+01 1.488756570401118251e-01 3.314705008503292527e-01 -2.880990665236653481e-01 1.000048406203196905e+00 -5.374591292199549890e-03
2.459771335679647513e+06 4.045145050545428056e+00 1.117627260008958601e+01 8.761525751018093899e+01 1.462102732674516736e-01 -1.086026629034972935e-01 4.527715129169881947e-01 9.999968794843326902e-01 -5.411533742125653086e-03
2.459771335758988280e+06 4.059358994707331192e+00 1.149173424999175808e+01 8.784502667650090757e+01 1.465505104206099585e-01 1.889753836066782045e-01 9.216762416112800338e-02 9.998645549618652151e-01 -5.751329943084901308e-03
2.459771335446946323e+06 4.061093877259950524e+00 1.104071966926923132e+01 8.724575402709557181e+01 1.515562406227933534e-01 6.073597938797121731e-01 -7.238586284257201298e-01 1.000207764451471748e+00 -4.292308892087755984e-03
2.459771335177516565e+06 4.052223061172396612e+00 1.142878637687676857e+01 8.783679789405118754e+01 1.459699371361458664e-01 -6.257856765635838592e-03 3.849608209876546061e-01 1.000119632641985445e+00 -5.716897695470391644e-03
2.459771335983332712e+06 4.061708536150709925e+00 1.105147215079349898e+01 8.743275084482296222e+01 1.457425144524516492e-01 -3.674802034612528190e-01 7.432368470463998067e-01 9.998174017482475140e-01 -4.555233855115942143e-03
2.459771335863863118e+06 4.055876210577857854e+00 1.099055887629191020e+01 8.745577753574494295e+01 1.458026716511248710e-01 -3.013068043652623595e-01 7.460365657268013262e-01 9.998814085761879022e-01 -3.659306022761066660e-03
2.459771335647827480e+06 4.053344679535525685e+00 1.163895045322464128e+01 8.800882917904665703e+01 1.463932188007268376e-01 3.018521678670900155e-01 -1.746832893488092786e-02 1.000017077956810496e+00 -4.494834178107960307e-03
2.459771335490383208e+06 4.060960994965674864e+00 1.149425418107424690e+01 8.796938924405594662e+01 1.457339046136452987e-01 9.942266201918137369e-02 2.046435416031037180e-01 9.997017518541431169e-01 -4.227045611221710852e-03
2.459771335548415314e+06 4.047278186936454247e+00 1.129319993664412003e+01 8.772261072256746672e+01 1.476346386595007443e-01 1.712197682843989432e-01 9.191221185946900352e-02 9.998878077991900648e-01 -4.237699626061299310e-03
2.459771335876091849e+06 4.061016627520177558e+00 1.094523214836245195e+01 8.719892935277937340e+01 1.499909230012546335e-01 3.980621284110169023e-01 -3.925480819357067830e-01 9.999186328158780057e-01 -3.878433839363981239e-03
2.459771335556372534e+06 4.058151829348581430e+00 1.153502109422638000e+01 8.780976063107181062e+01 1.482872210963309401e-01 5.641601424433244638e-01 -5.160414258751465644e-01 9.999635367306095590e-01 -4.060876346997371530e-03
2.459771335887130816e+06 4.048907983232026275e+00 1.128262628418702285e+01 8.763731938538614941e+01 1.481395517621493241e-01 1.013428001362431385e-01 8.829250057947499175e-02 1.000043970503740942e+00 -4.169918915552000421e-03
2.459771335631528404e+06 4.053184800567597890e+00 1.127735894063973809e+01 8.780406284336532963e+01 1.433802144876284990e-01 -3.488968230743796362e-01 9.696530615126132124e-01 9.998324364475515980e-01 -5.842603090458339636e-03
2.459771335802757647e+06 4.055050518960574557e+00 1.179320924167667961e+01 8.841197699855240444e+01 1.439540587772376312e-01 -1.382645690997034160e-01 7.858051781072125097e-01 9.999792172781467592e-01 -4.355273205073712135e-03
2.459771335819363128e+06 4.052547018414514035e+00 1.105865497564451871e+01 8.738970605767082134e+01 1.486640721797885256e-01 4.459784550484867660e-01 -2.967161951777333440e-01 9.999767404478240307e-01 -5.743248100074834980e-03
2.459771335585121065e+06 4.047137105243511002e+00 1.130351822655527094e+01 8.776982496311227067e+01 1.463595622089792214e-01 1.169276761210071292e-01 1.613580561808964919e-01 9.999602227453828762e-01 -4.875736891861362846e-03
2.459771335852486081e+06 4.061722980790030135e+00 1.177654800045888983e+01 8.821157002243808165e+01 1.464171936577299271e-01 -3.452772162958082092e-01 8.471482044150561164e-01 1.000001373065676491e+00 -4.950924791096107669e-03
2.459771336022785865e+06 4.047540876574763580e+00 1.102175053448496200e+01 8.751078413748982143e+01 1.441883300288646363e-01 -3.345953722899666083e-01 8.856030106520190737e-01 9.997523906883010181e-01 -4.698852500884627068e-03
2.459771335928756278e+06 4.055741574387781156e+00 1.170442747322277377e+01 8.796889741470229751e+01 1.476470661727458666e-01 2.581778738453178179e-01 -1.465195956776473851e-01 9.999104593310393918e-01 -4.883270539239593401e-03
2.459771335716198664e+06 4.049032078820867575e+00 1.133837799096397170e+01 8.762561581469319094e+01 1.472397054659165261e-01 2.669384486511202081e-01 -1.420389810269190312e-02 9.998914071143751858e-01 -4.244930070324962057e-03
2.459771335530488286e+06 4.054635750429852692e+00 1.166125279746927568e+01 8.821109978302533250e+01 1.443434306464161931e-01 -2.220935645962546223e-01 8.003446609274709189e-01 9.999686891726421445e-01 -3.815725905361615385e-03
2.459771335962599609e+06 4.046316337904437788e+00 1.135986487581900306e+01 8.782279859159831403e+01 1.463821241357847192e-01 -2.258545182432447618e-01 7.196979130705439820e-01 1.000063901586579984e+00 -4.250710209373497264e-03
2.459771335652519483e+06 4.049211215045564138e+00 1.166209180112380928e+01 8.820405986380819741e+01 1.441559338718726435e-01 1.349798586312955795e-03 5.056066030327976968e-01 1.000055634215766709e+00 -5.123369553307412921e-03
2.459771335800947156e+06 4.058974991542383393e+00 1.196306623633870281e+01 8.831315939130577419e+01 1.458063612719253666e-01 5.744315001699534795e-02 2.631138220450886522e-01 9.998590848136210685e-01 -5.648507945320157750e-03
2.459771335408986546e+06 4.053203045562217000e+00 1.161750136666381295e+01 8.820941240882733325e+01 1.436901528661368443e-01 -9.329542595739881428e-02 7.162698549707204876e-01 9.999453826095954234e-01 -5.847551333665978839e-03
2.459771335565401707e+06 4.061852905163398475e+00 1.164259816364410582e+01 8.798680874111853711e+01 1.471962035097038601e-01 1.802293242268223905e-01 1.550679795251697080e-03 1.000041987670521770e+00 -5.208732809242214677e-03
2.459771335492569488e+06 4.059138016454425291e+00 1.112247241165616707e+01 8.740118992849548363e+01 1.499194675888406714e-01 5.686962389214500480e-01 -6.013520713594351363e-01 1.000037380251328711e+00 -5.120781025178229758e-03
2.459771335757922381e+06 4.053675438580380153e+00 1.136551036171441531e+01 8.781727975662754204e+01 1.443177354535886692e-01 -2.340360497409909590e-01 6.966428793074290748e-01 9.998841766579518175e-01 -3.935678871857835673e-03
2.459771335389020387e+06 4.058016567487706006e+00 1.133740668064711699e+01 8.788465785875487768e+01 1.451590366260702702e-01 -2.363510559262005373e-01 7.900022174058398683e-01 1.000057599903915184e+00 -4.528921803136259742e-03
2.459771335906687658e+06 4.055222127715471636e+00 1.184827562446769811e+01 8.825803257067209984e+01 1.463959697800591431e-01 -5.171644914702289153e-03 3.263098139279067555e-01 9.999340359111682508e-01 -3.937884193907549742e-03
2.459771335875318851e+06 4.047482702184846737e+00 1.153398309232719399e+01 8.782372636936025856e+01 1.479397456384969889e-01 1.024343417232506104e-01 9.840620351847782776e-02 9.998932428737655753e-01 -5.939376448362006060e-03
2.459771335568414070e+06 4.052025394490946120e+00 1.149413670035086632e+01 8.785408844459772126e+01 1.461014248613749789e-01 8.290901474180079056e-02 2.246408576651399702e-01 9.999165465796235885e-01 -5.446695487412090385e-03
2.459771335867441725e+06 4.056469215010100271e+00 1.164740942786826849e+01 8.815379361105073031e+01 1.437303997474916051e-01 -1.962362505253514300e-01 7.957282303900172771e-01 9.998668485462540723e-01 -6.151659091281137456e-03
2.459771335588343907e+06 4.048398348949787007e+00 1.144833653548433539e+01 8.802699054734254958e+01 1.454478412989800296e-01 -6.975400362403572085e-03 5.135274056710869006e-01 1.000193341479665099e+00 -5.286800764680638608e-03
2.459771335607831366e+06 4.053934876738099824e+00 1.146288816400215715e+01 8.781169952217497610e+01 1.474849106258620812e-01 2.547531218835004108e-01 -4.777391528952940059e-02 9.998269289614380995e-01 -5.217102138848069698e-03
2.459771335748541635e+06 4.052649678843796899e+00 1.124956330532741333e+01 8.766973780683153450e+01 1.448769418687669286e-01 -2.476298015004584074e-01 7.650070876458390234e-01 9.999174641765858906e-01 -6.329384366107890930e-03
2.459771335337154102e+06 4.055527654224930778e+00 1.093631734082191720e+01 8.718225047163919328e+01 1.499955692574035382e-01 5.994373233596153039e-01 -6.179844077952818537e-01 9.998892686173657118e-01 -3.789459234980636741e-03
2.459771335904009175e+06 4.049777966404723983e+00 1.182446317120177603e+01 8.845027456203381178e+01 1.434869623156337926e-01 6.952104397447739226e-02 4.655496833781669896e-01 9.998318659372249506e-01 -4.971749105739522306e-03
2.459771335725151468e+06 4.051732782047246850e+00 1.074732388003791606e+01 8.704889096146364125e+01 1.483596838662222528e-01 -6.301386068030809251e-03 1.792076563851370263e-01 9.998255252992395148e-01 -6.186724381235111404e-03
2.459771335229042917e+06 4.061012673446335874e+00 1.132473520121634891e+01 8.766637181499862663e+01 1.458653002889270522e-01 4.859199974489133989e-02 2.403763335637479348e-01 9.999018588940576935e-01 -5.064118393504073341e-03
2.459771335512537044e+06 4.048398204953905122e+00 1.131851660395224890e+01 8.755540204929324943e+01 1.497496282129335277e-01 5.314888447117731562e-01 -6.017645216062277314e-01 9.998513840151848076e-01 -5.596100777155939981e-03
2.459771335358661134e+06 4.058330115599820154e+00 1.118291246040821996e+01 8.742969907063350377e+01 1.480940111424370598e-01 3.622956152861106505e-01 -3.184941974723238811e-01 9.997056994514105233e-01 -4.837352106000232521e-03
2.459771336032704916e+06 4.061381549783470213e+00 1.137495049996901564e+01 8.770691537365033241e+01 1.469216620867778433e-01 2.462421915608309364e-02 2.276850189250269052e-01 9.998913471923659424e-01 -4.165121394867714842e-03
2.459771335774193052e+06 4.058064005908360805e+00 1.108858524302764614e+01 8.740280487355099126e+01 1.480607129528147270e-01 3.101558996021587244e-01 -1.272045384246609512e-01 9.998261306527130854e-01 -5.070338636510967820e-03
2.459771335767871700e+06 4.045266167689027803e+00 1.124634464003395706e+01 8.754643256066314905e+01 1.477037871449587425e-01 -3.719511446313800151e-03 2.462182028068269357e-01 9.999511853254920979e-01 -3.538741644159102990e-03
2.459771335887056775e+06 4.050855638227037758e+00 1.121978219088451034e+01 8.770573055092266657e+01 1.455650785750529363e-01 -7.224686951074861530e-02 4.965121152803318449e-01 9.998973119173623081e-01 -5.036037818194841024e-03
2.459771335768654943e+06 4.047985090928206020e+00 1.106365914053099075e+01 8.768228758061157180e+01 1.437231981522545943e-01 -3.103978194526428869e-01 9.403757332623211562e-01 1.000042161579414834e+00 -4.711170450012386497e-03
2.459771335877220146e+06 4.056660636035100964e+00 1.076097523803839806e+01 8.697338695905371253e+01 1.500212013261398858e-01 5.048921789475406818e-01 -6.023791269140253979e-01 9.998515304612565213e-01 -4.870081945786973107e-03
2.459771335531393066e+06 4.048606074561431178e+00 1.169120245576870865e+01 8.809220758391626305e+01 1.463278115941235580e-01 4.005852485152945341e-01 -1.712300105912814008e-01 9.999635905743389230e-01 -4.784091777947113711e-03
2.459771335589958820e+06 4.047637701036331137e+00 1.110116880764230274e+01 8.732203730201051428e+01 1.505227450854786653e-01 6.005556969559893155e-01 -7.466540596966171339e-01 1.000065685673603877e+00 -4.939923756065979499e-03
2.459771335679892916e+06 4.045090637610116779e+00 1.117509845487702513e+01 8.761343520487999115e+01 1.462221602420492594e-01 -1.079187931985244875e-01 4.512579902047348379e-01 9.999975662436587642e-01 -5.407446551836090493e-03
2.459771335861332249e+06 4.059573328896892264e+00 1.154732382740013286e+01 8.784603106882617851e+01 1.465046800083930623e-01 3.504366724794857890e-01 -1.356064896526958385e-01 9.998189390206574378e-01 -5.683919448691752106e-03
2.459771335569530725e+06 4.058975710683736970e+00 1.128599196992600362e+01 8.753220383320153530e+01 1.497185455544952082e-01 4.696448233435246977e-01 -4.319150000952312607e-01 1.000103784763126225e+00 -4.645945744864877526e-03
2.459771335627782159e+06 4.050787028801027034e+00 1.134712913609038409e+01 8.765019372430332112e+01 1.476724943536656121e-01 1.160199202853333389e-01 8.376294317911259224e-02 1.000018093138367536e+00 -4.637049324273373636e-03
2.459771336050884798e+06 4.059866091710376601e+00 1.104505678886597408e+01 8.743080861225693923e+01 1.457229276603217438e-01 -4.361616892587069083e-01 7.826682435788763215e-01 9.998001794336744963e-01 -4.428124082357812706e-03
2.459771335965858307e+06 4.057699750013587625e+00 1.124984463271619894e+01 8.770800725897935024e+01 1.449851295177287669e-01 -2.852085977530449679e-01 7.960797075466781170e-01 9.998143021678510545e-01 -4.225963916647495003e-03
2.459771335578579921e+06 4.053157406293356857e+00 1.152405322602451143e+01 8.779786752636573510e+01 1.477817828688930135e-01 3.647503309775663727e-01 -1.452510123031533484e-01 9.999476840400509658e-01 -3.790356853520160732e-03
2.459771335782269016e+06 4.064595011164103155e+00 1.155556369239273273e+01 8.799169855675008023e+01 1.443666726653798360e-01 -4.312829616042570396e-02 4.529737297800065510e-01 9.996664597351189174e-01 -5.086995874700414068e-03
2.459771335540735163e+06 4.046579194460225182e+00 1.114315931452726360e+01 8.745398612355837997e+01 1.491030805276711002e-01 4.621381693624642129e-01 -3.339282964108962748e-01 9.998773649134529151e-01 -4.148827563182530889e-03
2.459771335778971203e+06 4.059312084437674883e+00 1.081209622091369482e+01 8.702395195568720965e+01 1.510528333287169955e-01 4.999270161391702882e-01 -5.976647074759888767e-01 9.999985399568039890e-01 -3.591915058225753857e-03
2.459771335526780225e+06 4.063369105549586635e+00 1.172567059331857031e+01 8.800350434105718023e+01 1.482704136383610205e-01 5.963847493893250640e-01 -5.594000087935436794e-01 9.999040800733243195e-01 -4.692224928598559205e-03
2.459771335797758773e+06 4.050811556928366919e+00 1.121263008645620829e+01 8.749297009284728688e+01 1.490456661980971986e-01 3.248856229158108011e-01 -2.594663182770105547e-01 1.000003032814275494e+00 -3.993726005130357470e-03
2.459771335473011248e+06 4.049779839102598089e+00 1.120985020854079650e+01 8.774460397016498803e+01 1.435053990289020809e-01 -3.049769267360573632e-01 8.931095912953426197e-01 9.998525053759705905e-01 -5.551357479006133189e-03
2.459771335806099698e+06 4.055241962603824746e+00 1.180620428721712223e+01 8.843413976130354115e+01 1.438177302217314990e-01 -1.536724135788705703e-01 8.185156214134061692e-01 9.999784503884909803e-01 -4.330758237129779011e-03
2.459771335802526679e+06 4.046885051249525134e+00 1.090858977638598226e+01 8.722236351259738285e+01 1.500109339040264500e-01 6.723300506195635240e-01 -6.254302902073047843e-01 9.999740171262540001e-01 -6.164659074627499777e-03
2.459771335484223906e+06 4.046168958451034747e+00 1.118266295213954109e+01 8.756403054269399888e+01 1.477929161025078042e-01 2.318841942783186894e-01 -1.011401564994707097e-01 1.000003627562666475e+00 -4.906825744715351961e-03
2.459771335913685150e+06 4.057207484251280860e+00 1.159095378964222967e+01 8.806778614913534398e+01 1.450988846982847191e-01 -3.525532811449038073e-01 9.183584215199251943e-01 9.998952050225268229e-01 -5.150395864321571232e-03
2.459771335833891761e+06 4.051050873873613511e+00 1.120990916096574530e+01 8.759198535961607490e+01 1.459843277448024390e-01 -3.465162750787151302e-02 3.802732732361682744e-01 9.998196145878293084e-01 -4.998933519262916195e-03
2.459771336030799896e+06 4.056085573629877317e+00 1.154320384294977231e+01 8.778125175979835149e+01 1.486481204181072380e-01 3.676721346464627560e-01 -3.849585589319365342e-01 9.999131050870300186e-01 -4.954571505668492817e-03
2.459771335739060305e+06 4.048058788930619656e+00 1.137197152680685086e+01 8.768511398783367383e+01 1.470996643654424729e-01 1.617174554799316599e-01 1.191435718385194936e-01 9.999197099334703465e-01 -3.908088214942566016e-03
2.459771335450231098e+06 4.058436121806487940e+00 1.152755202291099046e+01 8.800738070123072987e+01 1.459519407733858576e-01 -4.027845753259529094e-02 4.517032864080314791e-01 9.999779872577284623e-01 -4.085906384950929900e-03
2.459771335818248801e+06 4.051075994276945202e+00 1.134724510513510154e+01 8.777722901509753228e+01 1.467866775307419269e-01 -1.518274301306514751e-01 5.652711128161023169e-01 1.000053123134365674e+00 -3.972858575980489984e-03
2.459771335430743173e+06 4.046909287351041051e+00 1.149758381670549667e+01 8.795413506742890775e+01 1.456268083835635108e-01 4.109263727879172712e-01 -1.204521245859370981e-01 9.999141781792297845e-01 -5.239102312427503828e-03
2.459771335823865607e+06 4.058617964458902883e+00 1.183580184198033081e+01 8.818087411606740034e+01 1.460392914472183890e-01 4.169759768077425932e-02 2.687750672312466116e-01 9.998782236431277282e-01 -5.427254459899202334e-03
2.459771335409329273e+06 4.050429266115219917e+00 1.151566318349073548e+01 8.817132340398751467e+01 1.429595982513282015e-01 -2.516437787319681929e-01 9.856166078814851961e-01 1.000008525370002399e+00 -6.448088926870209313e-03
2.459771335509676021e+06 4.060121692663859250e+00 1.150251698405023504e+01 8.776450635601973715e+01 1.482236425626835552e-01 2.951068735241169638e-01 -2.429391392200910271e-01 1.000001981453497946e+00 -5.637813608350729366e-03
2.459771335813802201e+06 4.054967417556015086e+00 1.177499210022047471e+01 8.813678159002570567e+01 1.473864113780465612e-01 3.537679059404620907e-01 -1.823581600018464033e-01 1.000138515742648559e+00 -5.048918464866054834e-03
2.459771335754220840e+06 4.051906845804732704e+00 1.179316611874770970e+01 8.824425952947743212e+01 1.451321711662342806e-01 -1.031336132491733615e-03 4.304077400135420950e-01 9.999193067630401943e-01 -3.782760776768985967e-03
2.459771335311221424e+06 4.062075176357281769e+00 1.115213346170688347e+01 8.752610330844537145e+01 1.471998030841148719e-01 1.410349623419202003e-01 7.106826689011079556e-02 9.999015046631820613e-01 -4.349717515444022006e-03
2.459771335645365063e+06 4.050711341448177905e+00 1.147890911202865105e+01 8.784716774196634503e+01 1.471892558246644389e-01 2.102201720442354871e-01 3.277202788929509114e-02 9.998921985820723446e-01 -4.516320629287096274e-03
2.459771335789641831e+06 4.048525714181527846e+00 1.145403935162012843e+01 8.780515260443164038e+01 1.475929759969837884e-01 -2.300948069036740096e-02 3.130155482014256862e-01 9.999618870854521946e-01 -5.504013242633310453e-03
2.459771335615116637e+06 4.053975536161553705e+00 1.125943914391067580e+01 8.752345464946662901e+01 1.474688094640328462e-01 2.163169594143397600e-01 -2.748733929319158165e-02 9.998686694092439042e-01 -5.792825131862833730e-03
2.459771336053110659e+06 4.057307163878940415e+00 1.188812892015861777e+01 8.838330648154870062e+01 1.451302422103517842e-01 1.400217178446885313e-01 2.671216503691157262e-01 9.999156072063010159e-01 -5.879126190983843467e-03
2.459771335636466742e+06 4.055861087613379823e+00 1.151805242741858670e+01 8.802547138043222219e+01 1.456476406637930432e-01 8.707548551216615085e-02 3.186494445588063940e-01 1.000069812858416229e+00 -4.573114225017015089e-03
2.459771335735468194e+06 4.052112897774976297e+00 1.162313227458391829e+01 8.801204787053681855e+01 1.478137983764776509e-01 2.302604463252329037e-01 2.823829002164557692e-02 9.998719446543210543e-01 -5.383349272270460464e-03
2.459771335747616366e+06 4.052208826775435035e+00 1.103594894853461739e+01 8.746116625404636125e+01 1.455085703445488376e-01 -3.155783046318549334e-01 8.274949034590461938e-01 1.000002030573510003e+00 -6.227973679941643283e-03
2.459771335239880718e+06 4.051714406620394726e+00 1.063373523359312678e+01 8.686006311515760103e+01 1.513035548123941587e-01 6.345612898460077922e-01 -7.686257766193056451e-01 9.999096588443031619e-01 -3.952739529952400792e-03
2.459771335934254806e+06 4.048011571413023368e+00 1.180260281747931295e+01 8.847434382318922985e+01 1.427628106118723761e-01 -6.789108238487651104e-02 6.939370366639610044e-01 9.998352834812531675e-01 -5.055529623732957223e-03
2.459771335740536451e+06 4.052783577635000967e+00 1.075781610732526339e+01 8.706705008599436724e+01 1.482321475661000088e-01 1.889135985243539650e-03 1.597882902585812115e-01 9.998309187959564248e-01 -5.997657819984798799e-03
2.459771335390587337e+06 4.055762651186045176e+00 1.113800445459132504e+01 8.748675665161040627e+01 1.458656363096229314e-01 1.230559834040387823e-01 1.430315829798138871e-01 9.998886635233845688e-01 -5.206962403526936567e-03
2.459771335487554781e+06 4.047962477238918666e+00 1.138819064572862771e+01 8.764534535896379452e+01 1.490429265717452545e-01 5.446553369637601172e-01 -5.534505920269278123e-01 9.998152658312580154e-01 -6.042060098216854927e-03
2.459771335546371061e+06 4.057291715157463230e+00 1.113368570534784929e+01 8.736374790369066545e+01 1.490925014824969475e-01 4.261292135590838415e-01 -4.441363487272935728e-01 9.998488987169839026e-01 -4.207690406320524143e-03
2.459771336094304919e+06 4.059503499991238940e+00 1.121203935701070087e+01 8.750519225322310035e+01 1.474316340418527771e-01 -2.887660895969851316e-02 2.448903235731076378e-01 9.999560548577469676e-01 -3.584676890251432650e-03
2.459771335989081301e+06 4.063142244826655869e+00 1.108531846672701526e+01 8.735910504901875129e+01 1.492148072841593121e-01 4.121211130676400436e-01 -3.386821083884821726e-01 9.998437922636244091e-01 -5.716073806242965086e-03
2.459771335783027578e+06 4.046191513300345655e+00 1.130490327753017077e+01 8.763534654146833702e+01 1.474738510901656974e-01 1.811979729963153485e-02 2.420850996391957222e-01 9.999369449472851334e-01 -3.698455714394448344e-03
2.459771336240841076e+06 4.054875500387527865e+00 1.118887068825040920e+01 8.753169601147526180e+01 1.472204456833443864e-01 3.935783138915591173e-01 -2.024893958614037148e-01 9.998614980206683711e-01 -5.709382672781799714e-03
2.459771335738737136e+06 4.049524525724908841e+00 1.087215343872657414e+01 8.737788958873285594e+01 1.453772479701039011e-01 -2.157562292349748390e-01 6.730988794733377967e-01 9.999515658368473003e-01 -5.483383172533252969e-03
2.459771335778808687e+06 4.052116137163008780e+00 1.090475327681885354e+01 8.736254897491582483e+01 1.458504549982415077e-01 -1.278647421263582884e-01 5.068179560837378084e-01 9.999493653462147025e-01 -5.027579602997236247e-03
